ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,quarter,mesh_size_range
43F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,60,4,NONE,DEM_SEINE,1,>=120
44E6,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,54,4,NONE,DEM_SEINE,1,>=120
44E7,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,202,4,NONE,DEM_SEINE,1,>=120
44E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,336,4,NONE,DEM_SEINE,1,>=120
44E9,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,234,4,NONE,DEM_SEINE,1,>=120
44F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,426,4,NONE,DEM_SEINE,1,>=120
45E7,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,865,4,NONE,DEM_SEINE,1,>=120
45E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,556,4,NONE,DEM_SEINE,1,>=120
45E9,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,123,4,NONE,DEM_SEINE,1,>=120
46E6,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,57,4,NONE,DEM_SEINE,1,>=120
46E7,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,523,4,NONE,DEM_SEINE,1,>=120
46E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,1048,4,NONE,DEM_SEINE,1,>=120
47E7,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,108,4,NONE,DEM_SEINE,1,>=120
47E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,580,4,NONE,DEM_SEINE,1,>=120
47E9,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,94,4,NONE,DEM_SEINE,1,>=120
47F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,85,4,NONE,DEM_SEINE,1,>=120
48E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,271,4,NONE,DEM_SEINE,1,>=120
48E9,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,407,4,NONE,DEM_SEINE,1,>=120
48F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,119,4,NONE,DEM_SEINE,1,>=120
48F1,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,88,4,NONE,DEM_SEINE,1,>=120
49E7,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,249,4,NONE,DEM_SEINE,1,>=120
49E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,1917,4,NONE,DEM_SEINE,1,>=120
49E9,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,955,4,NONE,DEM_SEINE,1,>=120
49F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,83,4,NONE,DEM_SEINE,1,>=120
49F1,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,48,4,NONE,DEM_SEINE,1,>=120
50E8,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,75,4,NONE,DEM_SEINE,1,>=120
50E9,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,1296,4,NONE,DEM_SEINE,1,>=120
50F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,72,4,NONE,DEM_SEINE,1,>=120
51F0,SCO,IIA,3B2,TR1,CPART13C,O15M,2015,64,4,NONE,DEM_SEINE,1,>=120
50E6,ENG,IIA,3B2,GN1,CPART13B,O15M,2015,59,4,NONE,GILL,1,>=220
50E7,ENG,IIA,3B2,GN1,CPART13B,O15M,2015,146,4,NONE,GILL,1,>=220
49E6,ENG,IIA,3B2,LL1,CPART13B,O15M,2015,1544,4,NONE,LONGLINE,1,NONE
49E6,FRA,IIA,3B2,LL1,NONE,O15M,2015,142,4,LLS_DEF_0_0_0,LONGLINE,1,NONE
50E6,FRA,IIA,3B2,LL1,NONE,O15M,2015,12,4,LLS_DEF_0_0_0,LONGLINE,1,NONE
49E6,SCO,IIA,3B2,LL1,NONE,O15M,2015,482,4,NONE,LONGLINE,1,NONE
32F1,BEL,IIA,3B2,TR2,NONE,O15M,2015,651,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
32F2,BEL,IIA,3B2,TR2,NONE,O15M,2015,102,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
36F4,BEL,IIA,3B2,TR2,NONE,O15M,2015,36,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
37F2,BEL,IIA,3B2,TR2,NONE,O15M,2015,121,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
37F4,BEL,IIA,3B2,TR2,NONE,O15M,2015,253,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
37F5,BEL,IIA,3B2,TR2,NONE,O15M,2015,216,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
38F2,BEL,IIA,3B2,TR2,NONE,O15M,2015,24,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
39F6,BEL,IIA,3B2,TR2,NONE,O15M,2015,5,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
40F5,BEL,IIA,3B2,TR2,NONE,O15M,2015,102,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
40F6,BEL,IIA,3B2,TR2,NONE,O15M,2015,28,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
41F5,BEL,IIA,3B2,TR2,NONE,O15M,2015,310,4,OTB_MCD_80-89_0_0,OTTER,1,80-89
37F4,BEL,IIA,3B2,TR2,NONE,O15M,2015,208,4,OTB_DEF_90-99_0_0,OTTER,1,90-99
38F4,BEL,IIA,3B2,TR2,NONE,O15M,2015,82,4,OTB_DEF_90-99_0_0,OTTER,1,90-99
43F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,46,4,NONE,OTTER,1,>=120
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2015,276,4,NONE,OTTER,1,>=120
44F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,6,4,NONE,OTTER,1,>=120
44F5,DEU,IIA,3B2,TR1,NONE,O15M,2015,199,4,NONE,OTTER,1,>=120
44F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,500,4,NONE,OTTER,1,>=120
44F7,DEU,IIA,3B2,TR1,NONE,O15M,2015,10,4,NONE,OTTER,1,>=120
45F2,DEU,IIA,3B2,TR1,NONE,O15M,2015,13,4,NONE,OTTER,1,>=120
45F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,56,4,NONE,OTTER,1,>=120
45F4,DEU,IIA,3B2,TR1,NONE,O15M,2015,24,4,NONE,OTTER,1,>=120
46F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,163,4,NONE,OTTER,1,>=120
47F2,DEU,IIA,3B2,TR1,NONE,O15M,2015,26,4,NONE,OTTER,1,>=120
47F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,13,4,NONE,OTTER,1,>=120
48F1,DEU,IIA,3B2,TR1,NONE,O15M,2015,6,4,NONE,OTTER,1,>=120
49F1,DEU,IIA,3B2,TR1,NONE,O15M,2015,14,4,NONE,OTTER,1,>=120
36F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,106,4,NONE,OTTER,1,100-119
36F4,DEU,IIA,3B2,TR1,NONE,O15M,2015,61,4,NONE,OTTER,1,100-119
37F2,DEU,IIA,3B2,TR1,NONE,O15M,2015,38,4,NONE,OTTER,1,100-119
37F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,43,4,NONE,OTTER,1,100-119
37F4,DEU,IIA,3B2,TR1,NONE,O15M,2015,197,4,NONE,OTTER,1,100-119
37F5,DEU,IIA,3B2,TR1,NONE,O15M,2015,53,4,NONE,OTTER,1,100-119
37F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,12,4,NONE,OTTER,1,100-119
38F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,16,4,NONE,OTTER,1,100-119
38F4,DEU,IIA,3B2,TR1,NONE,O15M,2015,202,4,NONE,OTTER,1,100-119
38F5,DEU,IIA,3B2,TR1,NONE,O15M,2015,65,4,NONE,OTTER,1,100-119
38F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,48,4,NONE,OTTER,1,100-119
39F4,DEU,IIA,3B2,TR1,NONE,O15M,2015,58,4,NONE,OTTER,1,100-119
39F5,DEU,IIA,3B2,TR1,NONE,O15M,2015,162,4,NONE,OTTER,1,100-119
39F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,37,4,NONE,OTTER,1,100-119
40F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,14,4,NONE,OTTER,1,100-119
40F4,DEU,IIA,3B2,TR1,NONE,O15M,2015,63,4,NONE,OTTER,1,100-119
40F5,DEU,IIA,3B2,TR1,NONE,O15M,2015,145,4,NONE,OTTER,1,100-119
41F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,4,4,NONE,OTTER,1,100-119
42F5,DEU,IIA,3B2,TR1,NONE,O15M,2015,16,4,NONE,OTTER,1,100-119
42F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,16,4,NONE,OTTER,1,100-119
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2015,12,4,NONE,OTTER,1,100-119
36F2,DEU,IIA,3B2,TR2,NONE,O15M,2015,54,4,NONE,OTTER,1,80-89
36F3,DEU,IIA,3B2,TR2,NONE,O15M,2015,248,4,NONE,OTTER,1,80-89
36F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,110,4,NONE,OTTER,1,80-89
37F2,DEU,IIA,3B2,TR2,NONE,O15M,2015,59,4,NONE,OTTER,1,80-89
37F3,DEU,IIA,3B2,TR2,NONE,O15M,2015,46,4,NONE,OTTER,1,80-89
37F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,146,4,NONE,OTTER,1,80-89
37F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,64,4,NONE,OTTER,1,80-89
37F6,DEU,IIA,3B2,TR2,NONE,O15M,2015,24,4,NONE,OTTER,1,80-89
38F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,164,4,NONE,OTTER,1,80-89
38F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,64,4,NONE,OTTER,1,80-89
38F6,DEU,IIA,3B2,TR2,NONE,O15M,2015,17,4,NONE,OTTER,1,80-89
39F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,43,4,NONE,OTTER,1,80-89
39F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,65,4,NONE,OTTER,1,80-89
39F6,DEU,IIA,3B2,TR2,NONE,O15M,2015,248,4,NONE,OTTER,1,80-89
40F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,897,4,NONE,OTTER,1,80-89
40F6,DEU,IIA,3B2,TR2,NONE,O15M,2015,219,4,NONE,OTTER,1,80-89
41F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,90,4,NONE,OTTER,1,80-89
41F6,DEU,IIA,3B2,TR2,NONE,O15M,2015,5,4,NONE,OTTER,1,80-89
42F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,34,4,NONE,OTTER,1,80-89
43F7,DEU,IIA,3B2,TR2,NONE,O15M,2015,14,4,NONE,OTTER,1,80-89
37F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,131,4,NONE,OTTER,1,90-99
38F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,62,4,NONE,OTTER,1,90-99
38F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,20,4,NONE,OTTER,1,90-99
39F3,DEU,IIA,3B2,TR2,NONE,O15M,2015,20,4,NONE,OTTER,1,90-99
39F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,36,4,NONE,OTTER,1,90-99
39F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,16,4,NONE,OTTER,1,90-99
40F4,DEU,IIA,3B2,TR2,NONE,O15M,2015,11,4,NONE,OTTER,1,90-99
40F5,DEU,IIA,3B2,TR2,NONE,O15M,2015,48,4,NONE,OTTER,1,90-99
34F3,DNK,IIA,3B2,OTTER,NONE,O15M,2015,24,4,OTB_SPF_<16_0_0,OTTER,1,<16
35F3,DNK,IIA,3B2,OTTER,NONE,O15M,2015,144,4,OTB_SPF_<16_0_0,OTTER,1,<16
36F3,DNK,IIA,3B2,OTTER,NONE,O15M,2015,108,4,OTB_SPF_<16_0_0,OTTER,1,<16
35F2,DNK,IIA,3B2,OTTER,NONE,O15M,2015,108,4,PTM_SPF_16-31_0_0,OTTER,1,<16
39F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,24,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
40F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,264,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
40F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,168,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
40F7,DNK,IIA,3B2,TR1,NONE,O15M,2015,20,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
41F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,48,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
41F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,220,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
41F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,128,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
42F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,60,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
42F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,36,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
42F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,72,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
42F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,161,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,347,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2015,295,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
42F8,DNK,IIA,3B2,TR1,NONE,O15M,2015,31,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
43F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,75,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
43F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,387,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,1043,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2015,2414,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2015,362,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
44F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,8,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
44F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,8,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
44F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,1367,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
44F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,1262,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
44F7,DNK,IIA,3B2,TR1,NONE,O15M,2015,712,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
45F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,232,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
45F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,1246,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
45F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,576,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
46F0,DNK,IIA,3B2,TR1,NONE,O15M,2015,12,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
46F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,16,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
46F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,657,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
46F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,44,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
47F1,DNK,IIA,3B2,TR1,NONE,O15M,2015,36,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
47F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,36,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
47F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,622,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
48F0,DNK,IIA,3B2,TR1,NONE,O15M,2015,54,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
48F1,DNK,IIA,3B2,TR1,NONE,O15M,2015,6,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
48F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,12,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
48F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,802,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
49F0,DNK,IIA,3B2,TR1,NONE,O15M,2015,38,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
49F1,DNK,IIA,3B2,TR1,NONE,O15M,2015,44,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
49F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,8,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
49F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,1119,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
49F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,12,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
50F1,DNK,IIA,3B2,TR1,NONE,O15M,2015,108,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
50F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,115,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
50F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,877,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
51F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,315,4,OTB_MCD_>=120_0_0,OTTER,1,>=120
36F2,DNK,IIA,3B2,TR1,NONE,O15M,2015,24,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
37F3,DNK,IIA,3B2,TR1,NONE,O15M,2015,96,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
37F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,72,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
38F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,117,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
39F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,24,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
39F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,24,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
41F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,46,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
41F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,11,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
42F4,DNK,IIA,3B2,TR1,NONE,O15M,2015,11,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
42F5,DNK,IIA,3B2,TR1,NONE,O15M,2015,57,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2015,12,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2015,23,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2015,124,4,OTB_MCD_>=120_0_0,OTTER,1,100-119
45F0,DNK,IIA,3B2,TR3,NONE,O15M,2015,12,4,OTB_DEF_16-31_0_0,OTTER,1,16-31
46F0,DNK,IIA,3B2,TR3,NONE,O15M,2015,36,4,OTB_DEF_16-31_0_0,OTTER,1,16-31
49F1,DNK,IIA,3B2,TR3,NONE,O15M,2015,24,4,OTB_DEF_16-31_0_0,OTTER,1,16-31
35F2,DNK,IIA,3B2,TR3,NONE,O15M,2015,320,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
35F3,DNK,IIA,3B2,TR3,NONE,O15M,2015,372,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
36F3,DNK,IIA,3B2,TR3,NONE,O15M,2015,732,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
36F4,DNK,IIA,3B2,TR3,NONE,O15M,2015,36,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
37F3,DNK,IIA,3B2,TR3,NONE,O15M,2015,188,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
37F4,DNK,IIA,3B2,TR3,NONE,O15M,2015,140,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
38F4,DNK,IIA,3B2,TR3,NONE,O15M,2015,60,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
39F5,DNK,IIA,3B2,TR3,NONE,O15M,2015,24,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
39F6,DNK,IIA,3B2,TR3,NONE,O15M,2015,24,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
40F5,DNK,IIA,3B2,TR3,NONE,O15M,2015,24,4,PTM_SPF_16-31_0_0,OTTER,1,16-31
39F7,DNK,IIA,3B2,TR3,NONE,O15M,2015,53,4,TBB_CRU_16-31_0_0,OTTER,1,16-31
39F8,DNK,IIA,3B2,TR3,NONE,O15M,2015,74,4,TBB_CRU_16-31_0_0,OTTER,1,16-31
43F7,DNK,IIA,3B2,OTTER,NONE,O15M,2015,58,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
44F5,DNK,IIA,3B2,OTTER,NONE,O15M,2015,168,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
44F6,DNK,IIA,3B2,OTTER,NONE,O15M,2015,590,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
44F7,DNK,IIA,3B2,OTTER,NONE,O15M,2015,501,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
45F0,DNK,IIA,3B2,OTTER,NONE,O15M,2015,96,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
45F1,DNK,IIA,3B2,OTTER,NONE,O15M,2015,48,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
45F5,DNK,IIA,3B2,OTTER,NONE,O15M,2015,130,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
45F6,DNK,IIA,3B2,OTTER,NONE,O15M,2015,270,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
46F0,DNK,IIA,3B2,OTTER,NONE,O15M,2015,12,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
47F0,DNK,IIA,3B2,OTTER,NONE,O15M,2015,12,4,OTB_CRU_32-69_0_0,OTTER,1,32-54
38F4,DNK,IIA,3B2,TR2,NONE,O15M,2015,71,4,OTB_MCD_>=120_0_0,OTTER,1,80-89
41F5,DNK,IIA,3B2,TR2,NONE,O15M,2015,168,4,OTB_MCD_>=120_0_0,OTTER,1,80-89
45F1,DNK,IIA,3B2,TR2,NONE,O15M,2015,168,4,OTB_MCD_>=120_0_0,OTTER,1,80-89
46E9,DNK,IIA,3B2,TR2,NONE,O15M,2015,24,4,OTB_MCD_>=120_0_0,OTTER,1,80-89
46F0,DNK,IIA,3B2,TR2,NONE,O15M,2015,24,4,OTB_MCD_>=120_0_0,OTTER,1,80-89
39E8,DNK,IIA,3B2,TR2,NONE,O15M,2015,48,4,OTB_MCD_70-99_0_0,OTTER,1,80-89
39E9,DNK,IIA,3B2,TR2,NONE,O15M,2015,72,4,OTB_MCD_70-99_0_0,OTTER,1,80-89
41F0,DNK,IIA,3B2,TR2,NONE,O15M,2015,24,4,OTB_MCD_70-99_0_0,OTTER,1,80-89
46F1,DNK,IIA,3B2,TR2,NONE,O15M,2015,48,4,OTB_MCD_70-99_0_0,OTTER,1,80-89
53F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,31,2 EU,NONE,OTTER,1,>=120
37E9,ENG,IIA,3B2,TR1,NONE,O15M,2015,833,4,NONE,OTTER,1,>=120
37F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,205,4,NONE,OTTER,1,>=120
38E9,ENG,IIA,3B2,TR1,NONE,O15M,2015,186,4,NONE,OTTER,1,>=120
43F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,66,4,NONE,OTTER,1,>=120
43F1,ENG,IIA,3B2,TR1,NONE,O15M,2015,84,4,NONE,OTTER,1,>=120
44E8,ENG,IIA,3B2,TR1,NONE,O15M,2015,134,4,NONE,OTTER,1,>=120
44E9,ENG,IIA,3B2,TR1,NONE,O15M,2015,132,4,NONE,OTTER,1,>=120
44F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,109,4,NONE,OTTER,1,>=120
44F1,ENG,IIA,3B2,TR1,NONE,O15M,2015,12,4,NONE,OTTER,1,>=120
45E7,ENG,IIA,3B2,TR1,NONE,O15M,2015,88,4,NONE,OTTER,1,>=120
45E8,ENG,IIA,3B2,TR1,NONE,O15M,2015,290,4,NONE,OTTER,1,>=120
45F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,14,4,NONE,OTTER,1,>=120
45F2,ENG,IIA,3B2,TR1,NONE,O15M,2015,88,4,NONE,OTTER,1,>=120
45F4,ENG,IIA,3B2,TR1,NONE,O15M,2015,27,4,NONE,OTTER,1,>=120
46E8,ENG,IIA,3B2,TR1,NONE,O15M,2015,1553,4,NONE,OTTER,1,>=120
46E9,ENG,IIA,3B2,TR1,NONE,O15M,2015,148,4,NONE,OTTER,1,>=120
46F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,56,4,NONE,OTTER,1,>=120
46F2,ENG,IIA,3B2,TR1,NONE,O15M,2015,436,4,NONE,OTTER,1,>=120
46F3,ENG,IIA,3B2,TR1,NONE,O15M,2015,114,4,NONE,OTTER,1,>=120
47E8,ENG,IIA,3B2,TR1,NONE,O15M,2015,2034,4,NONE,OTTER,1,>=120
47E9,ENG,IIA,3B2,TR1,NONE,O15M,2015,283,4,NONE,OTTER,1,>=120
47F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,377,4,NONE,OTTER,1,>=120
47F1,ENG,IIA,3B2,TR1,NONE,O15M,2015,692,4,NONE,OTTER,1,>=120
47F2,ENG,IIA,3B2,TR1,NONE,O15M,2015,227,4,NONE,OTTER,1,>=120
47F3,ENG,IIA,3B2,TR1,NONE,O15M,2015,48,4,NONE,OTTER,1,>=120
47F4,ENG,IIA,3B2,TR1,NONE,O15M,2015,54,4,NONE,OTTER,1,>=120
48E8,ENG,IIA,3B2,TR1,NONE,O15M,2015,997,4,NONE,OTTER,1,>=120
48E9,ENG,IIA,3B2,TR1,NONE,O15M,2015,488,4,NONE,OTTER,1,>=120
48F0,ENG,IIA,3B2,TR1,NONE,O15M,2015,79,4,NONE,OTTER,1,>=120
42F7,DEU,IIA,3B2,TR1,NONE,O15M,2015,4,4,NONE,DEM_SEINE,1,>=120
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2015,2,4,NONE,DEM_SEINE,1,>=120
44F4,DEU,IIA,3B2,TR1,NONE,O15M,2015,4,4,NONE,DEM_SEINE,1,>=120
44F5,DEU,IIA,3B2,TR1,NONE,O15M,2015,36,4,NONE,DEM_SEINE,1,>=120
44F6,DEU,IIA,3B2,TR1,NONE,O15M,2015,55,4,NONE,DEM_SEINE,1,>=120
45F2,DEU,IIA,3B2,TR1,NONE,O15M,2015,18,4,NONE,DEM_SEINE,1,>=120
45F3,DEU,IIA,3B2,TR1,NONE,O15M,2015,41,4,NONE,DEM_SEINE,1,>=120
